id,source,n,old_eje,old_tema,old_sprint,new_eje,new_tema,new_sprint,sprint_id
"Q0671","gineco_obstetricia","83","Salud integral de las mujeres","Ginecología","Anticoncepción y derechos sexuales","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0675","gineco_obstetricia","87","Salud integral de las mujeres","Ginecología","Anticoncepción y derechos sexuales","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0676","gineco_obstetricia","88","Salud integral de las mujeres","Ginecología","Anticoncepción y derechos sexuales","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0677","gineco_obstetricia","89","Salud integral de las mujeres","Ginecología","Anticoncepción y derechos sexuales","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0679","gineco_obstetricia","91","Salud integral de las mujeres","Ginecología","Anticoncepción y derechos sexuales","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0591","gineco_obstetricia","3","Salud integral de las mujeres","Ginecología","Fisiología hormonal, amenorreas y climaterio","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0604","gineco_obstetricia","16","Salud integral de las mujeres","Ginecología","Fisiología hormonal, amenorreas y climaterio","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0606","gineco_obstetricia","18","Salud integral de las mujeres","Ginecología","Fisiología hormonal, amenorreas y climaterio","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0643","gineco_obstetricia","55","Salud integral de las mujeres","Ginecología","Fisiología hormonal, amenorreas y climaterio","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0645","gineco_obstetricia","57","Salud integral de las mujeres","Ginecología","Fisiología hormonal, amenorreas y climaterio","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0686","gineco_obstetricia","98","Salud integral de las mujeres","Ginecología","Fisiología hormonal, amenorreas y climaterio","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0661","gineco_obstetricia","73","Salud integral de las mujeres","Ginecología","Ginecología general","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0590","gineco_obstetricia","2","Salud integral de las mujeres","Ginecología","Ovario, endometriosis e infertilidad","Salud integral de las mujeres","Ginecología","SIM-G1 · Fisiología hormonal, amenorreas, SOP y climaterio","SIM-G1"
"Q0598","gineco_obstetricia","10","Salud integral de las mujeres","Ginecología","Ovario, endometriosis e infertilidad","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0602","gineco_obstetricia","14","Salud integral de las mujeres","Ginecología","Ovario, endometriosis e infertilidad","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0614","gineco_obstetricia","26","Salud integral de las mujeres","Ginecología","Ovario, endometriosis e infertilidad","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0589","gineco_obstetricia","1","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0592","gineco_obstetricia","4","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0596","gineco_obstetricia","8","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0600","gineco_obstetricia","12","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0611","gineco_obstetricia","23","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0621","gineco_obstetricia","33","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0629","gineco_obstetricia","41","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0644","gineco_obstetricia","56","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0656","gineco_obstetricia","68","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0660","gineco_obstetricia","72","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0667","gineco_obstetricia","79","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0678","gineco_obstetricia","90","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0681","gineco_obstetricia","93","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0682","gineco_obstetricia","94","Salud integral de las mujeres","Ginecología","Patología mamaria y cáncer de mama","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0605","gineco_obstetricia","17","Salud integral de las mujeres","Ginecología","Patología uterina / endometrio / miomas","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0607","gineco_obstetricia","19","Salud integral de las mujeres","Ginecología","Patología uterina / endometrio / miomas","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0615","gineco_obstetricia","27","Salud integral de las mujeres","Ginecología","Patología uterina / endometrio / miomas","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0639","gineco_obstetricia","51","Salud integral de las mujeres","Ginecología","Patología uterina / endometrio / miomas","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0666","gineco_obstetricia","78","Salud integral de las mujeres","Ginecología","Patología uterina / endometrio / miomas","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0669","gineco_obstetricia","81","Salud integral de las mujeres","Ginecología","Patología uterina / endometrio / miomas","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0595","gineco_obstetricia","7","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0597","gineco_obstetricia","9","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0599","gineco_obstetricia","11","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0601","gineco_obstetricia","13","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0608","gineco_obstetricia","20","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0610","gineco_obstetricia","22","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0612","gineco_obstetricia","24","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0613","gineco_obstetricia","25","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0616","gineco_obstetricia","28","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0619","gineco_obstetricia","31","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0626","gineco_obstetricia","38","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0634","gineco_obstetricia","46","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0635","gineco_obstetricia","47","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0637","gineco_obstetricia","49","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0641","gineco_obstetricia","53","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0648","gineco_obstetricia","60","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0649","gineco_obstetricia","61","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0650","gineco_obstetricia","62","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0654","gineco_obstetricia","66","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0657","gineco_obstetricia","69","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0664","gineco_obstetricia","76","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0665","gineco_obstetricia","77","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0670","gineco_obstetricia","82","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0673","gineco_obstetricia","85","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0674","gineco_obstetricia","86","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0683","gineco_obstetricia","95","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0684","gineco_obstetricia","96","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0685","gineco_obstetricia","97","Salud integral de las mujeres","Ginecología","Tamizaje cervicouterino / HPV / PAP","Salud integral de las mujeres","Ginecología","SIM-G3 · Tamizaje cervical, HPV y PAP","SIM-G3"
"Q0594","gineco_obstetricia","6","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0618","gineco_obstetricia","30","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0620","gineco_obstetricia","32","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0622","gineco_obstetricia","34","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0646","gineco_obstetricia","58","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0647","gineco_obstetricia","59","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0672","gineco_obstetricia","84","Salud integral de las mujeres","Ginecología","Vulvovaginitis, ITS y EPI","Salud integral de las mujeres","Ginecología","SIM-G2 · Infecciones ginecológicas, vulvovaginitis, EPI e ITS","SIM-G2"
"Q0687","gineco_obstetricia","1","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0689","gineco_obstetricia","3","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0690","gineco_obstetricia","4","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0691","gineco_obstetricia","5","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0692","gineco_obstetricia","6","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0697","gineco_obstetricia","11","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0698","gineco_obstetricia","12","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0699","gineco_obstetricia","13","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0700","gineco_obstetricia","14","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0701","gineco_obstetricia","15","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0705","gineco_obstetricia","19","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0706","gineco_obstetricia","20","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0707","gineco_obstetricia","21","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0709","gineco_obstetricia","23","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0711","gineco_obstetricia","25","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0713","gineco_obstetricia","27","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0718","gineco_obstetricia","32","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0719","gineco_obstetricia","33","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0721","gineco_obstetricia","35","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0723","gineco_obstetricia","37","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0724","gineco_obstetricia","38","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0725","gineco_obstetricia","39","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0726","gineco_obstetricia","40","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0730","gineco_obstetricia","44","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0633","gineco_obstetricia","45","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0733","gineco_obstetricia","47","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0735","gineco_obstetricia","49","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0736","gineco_obstetricia","50","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0737","gineco_obstetricia","51","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0738","gineco_obstetricia","52","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0740","gineco_obstetricia","54","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0741","gineco_obstetricia","55","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0742","gineco_obstetricia","56","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0749","gineco_obstetricia","63","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0655","gineco_obstetricia","67","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Ginecología","SIM-G4 · Patología mamaria y cáncer de mama","SIM-G4"
"Q0754","gineco_obstetricia","68","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0659","gineco_obstetricia","71","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0757","gineco_obstetricia","71","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0758","gineco_obstetricia","72","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0759","gineco_obstetricia","73","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0760","gineco_obstetricia","74","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0763","gineco_obstetricia","77","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0767","gineco_obstetricia","81","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0768","gineco_obstetricia","82","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0771","gineco_obstetricia","85","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0680","gineco_obstetricia","92","Salud integral de las mujeres","Obstetricia","Control prenatal, parto y puerperio","Salud integral de las mujeres","Ginecología","SIM-G6 · Anticoncepción y derechos reproductivos","SIM-G6"
"Q0688","gineco_obstetricia","2","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0703","gineco_obstetricia","17","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0715","gineco_obstetricia","29","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0728","gineco_obstetricia","42","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0746","gineco_obstetricia","60","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0748","gineco_obstetricia","62","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O2 · Patologías gestacionales: HTA, DBT, hemorragias, RPM y ectópico","SIM-O2"
"Q0653","gineco_obstetricia","65","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Ginecología","SIM-G5 · Patología uterina, ovárica y endometriosis","SIM-G5"
"Q0761","gineco_obstetricia","75","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0766","gineco_obstetricia","80","Salud integral de las mujeres","Obstetricia","Hemorragias y placenta","Salud integral de las mujeres","Obstetricia","SIM-O1 · Control prenatal, parto y puerperio","SIM-O1"
"Q0731","gineco_obstetricia","45","Salud integral de las mujeres","Obstetricia","Infecciones en embarazo / TORCH / ITS","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
"Q0755","gineco_obstetricia","69","Salud integral de las mujeres","Obstetricia","Infecciones en embarazo / TORCH / ITS","Salud integral de las mujeres","Obstetricia","SIM-O3 · Infecciones en embarazo y ETMI","SIM-O3"
